country,dealer,city,category,website,email,address,profile_url
france,CforCar Biarritz,Arbonne,classic-car-dealers,https://www.cforcar.fr,philippe@cforcar.fr,"ZA de Lana, 64210 Arbonne, France",https://superclassics.eu/directory/general/cforcar-biarritz/
france,Classic Car Design,Alès,classic-car-dealers,https://www.classiccardesign.fr,contact@classiccardesign.fr,"397 Rue André Charles Boulle, 30100 Alès, France",https://superclassics.eu/directory/general/classic-car-design/
france,Classic Cars Company,Honfleur,classic-car-dealers,https://classiccarscompany.fr,contact@classiccarscompany.fr,"Quai En Seine, 14600 Honfleur, France",https://superclassics.eu/directory/general/classic-cars-company/
france,Classic Cruising,Guérande,classic-car-dealers,https://www.classic-cruising-automobile.com,classic.cruising.auto@gmail.com,"17 Rue de la Pré Neuve, 44350 Guérande, France",https://superclassics.eu/directory/general/classic-cruising/
france,Classic Racing Cars by Geoffroy Peter,Paris,race-and-rally-cars,https://www.peterclassicracingcars.com,geoffroy.peter@peter.fr,"103 rue Lamarck, 75018 Paris, France",https://superclassics.eu/directory/general/classic-racing-cars-by-geoffroy-peter/
france,Collection Privée Automobile,Toulon,classic-car-dealers,http://www.collection-privee-automobile.com,cedric@collection-privee-automobile.com,"20 Rue Davoust, 83100 Toulon, France",https://superclassics.eu/directory/general/collection-privee-automobile/
france,Cross Channel Sports Cars,Puteaux,classic-car-dealers,https://www.ccsportscars.fr,info@ccsportscars.fr,"3 Rue Jean Jaurès, 92800 Puteaux, France",https://superclassics.eu/directory/general/cross-channel-sports-cars/
france,De Widehem Automobiles,Montigny-le-Bretonneux,classic-car-dealers,https://www.dewidehem.fr,contact@dewidehem.fr,"1 Rue François Geoffre, 78180 Montigny-le-Bretonneux, France",https://superclassics.eu/directory/general/de-widehem-automobiles/
france,Eleven Cars,Paris,classic-car-dealers,http://eleven-cars.com,gr@eleven-cars.com,"24 Rue Tournefort, 75005 Paris, France",https://superclassics.eu/directory/general/eleven-cars/
france,Equipe Europe,Ozouer-le-Voulgis France,race-and-rally-cars,https://www.equipeeurope.com,gmahe89@gmail.com,"Pl. de l'Église, 77390 Ozouer-le-Voulgis France, France",https://superclassics.eu/directory/general/equipe-europe/
france,European Vintage Cars,Plouhinec,classic-car-dealers,https://european-vintage-cars.com,europeanvintagecars.contact@gmail.com,"1 Kermarhic, 56680 Plouhinec, France",https://superclassics.eu/directory/general/european-vintage-cars/
france,Future Classics,Paris,classic-car-dealers,http://www.futureclassics.fr,contact@futureclassics.fr,"145 Bd Lefebvre, 75015 Paris, France",https://superclassics.eu/directory/general/future-classics/
france,Garage Concept Store,Saint-Gaudens,classic-car-dealers,http://garageconceptstore.com,garage.conceptstore@gmail.com,"22 Rue Thiers, 31800 Saint-Gaudens, France",https://superclassics.eu/directory/general/garage-concept-store/
france,Garage de Saragosse,Foëcy,classic-car-dealers,https://www.garage-de-saragosse.fr,paul.ponroy@gmail.com,"14 Rue Gabriel Péri, 18500 Foëcy, France",https://superclassics.eu/directory/general/garage-de-saragosse/
france,GT Passion Automobiles,Verrières-en-Anjou,classic-car-dealers,http://gt-passion.net,gtpassion.angers@wanadoo.fr,"Chemin des Villages, 49112 Verrières-en-Anjou, France",https://superclassics.eu/directory/general/gt-passion-automobiles/
france,GT Spirit,La Boisse,classic-car-dealers,https://www.gt-spirit.fr,contact@gt-spirit.fr,"646 Avenue des Pré Seigneurs, 01120 La Boisse, France",https://superclassics.eu/directory/general/gt-spirit/
france,GT Vintage Classic Cars,Marcq,classic-car-dealers,http://www.gt-vintage.com,contact@gt-vintage.com,"4 bis Rue de Montfort, 78770 Marcq, France",https://superclassics.eu/directory/general/gt-vintage-classic-cars/
france,Guikas GTC,Carnoux-en-Provence,classic-car-dealers,http://www.gtc-collection-cars.com,gtc@guikasgtc.com,"5 Avenue Lavoisier, 13470 Carnoux-en-Provence, France",https://superclassics.eu/directory/general/gtc/
france,Héritage Automobiles,Neuilly-sur-Seine,classic-car-dealers,https://heritage-automobiles.fr,sophie@heritage–automobiles.fr,"57 Rue Charles Laffitte, 92200 Neuilly-sur-Seine, France",https://superclassics.eu/directory/general/heritage-automobiles/
france,Heritage Motors Cars,Paris,classic-car-dealers,http://www.heritagemotorscars.com,contact@heritagemc.com,"10 Rue Jules Bourdais, 75017 Paris, France",https://superclassics.eu/directory/general/heritage-motors-cars/
france,Historic Cars,Paris,classic-car-dealers,https://www.historiccars.fr,info@historiccars.fr,"Allée des Frères Voisin, 75015 Paris, France",https://superclassics.eu/directory/general/historic-cars/
france,Jean Lain Heritage,Grésy-sur-Aix,classic-car-dealers,https://www.jeanlainheritage.com,contactatelier@jeanlainvintage.com,"526 Route des Gorges du Sierroz, 73100 Grésy-sur-Aix, France",https://superclassics.eu/directory/general/jean-lain-heritage/
france,Lamorlaye Automobiles,Lamorlaye,classic-car-dealers,https://www.lamorlayeautomobiles.fr,renaud.truel@lamorlayeautomobiles.fr,"61 Rue de la Seigneurie, 60260 Lamorlaye, France",https://superclassics.eu/directory/general/lamorlaye-automobiles/
france,Le Musee,Nantes,classic-car-dealers,http://www.le-musee.com,contact@le-musee.fr,"Allée des Vinaigriers, 44300 Nantes, France",https://superclassics.eu/directory/general/le-musee/
france,Le p’tit garage de papa,Crest,classic-car-dealers,https://www.leptitgaragedepapa.com,contact@leptitgaragedepapa.com,"14 Quai Pied Gai, 26400 Crest, France",https://superclassics.eu/directory/general/le-ptit-garage-de-papa/
france,Mécaniques Modernes & Classiques,Paris,classic-car-dealers,https://www.mmc-paris.com,info@mmc-paris.com,"136 Boulevard Suchet, 75016 Paris, France",https://superclassics.eu/directory/general/mecaniques-modernes-classiques/
france,My Vintage Car,Ménilles,classic-car-dealers,https://www.my-vintage-car.com,myvintagecar.contact@gmail.com,"9 Rue Roederer, 27120 Ménilles, France",https://superclassics.eu/directory/general/my-vintage-car/
france,Nache Automobiles,Aigné,classic-car-dealers,https://nache-automobiles.com,contact@nache-automobiles.com,"8-10 Z.A Le 2 Pré du Doué, 72650 Aigné, France",https://superclassics.eu/directory/general/nache-automobiles/
france,Old Barn Motors,Mundolsheim,classic-car-dealers,http://old-barn-motors.com,contact@old-barn-motors.com,"Rue Vauban, 67450 Mundolsheim, France",https://superclassics.eu/directory/general/old-barn-motors/
france,Old Speed Classics,Bordeaux,classic-car-dealers,https://www.oldspeed-classics.com,oldspeedclassix@gmail.com,"42 rue de Tauzia, 33800 Bordeaux, France",https://superclassics.eu/directory/general/old-speed-classics/
france,Paris Motors Legend,Paris,classic-car-dealers,https://www.parismotorslegend.com,contact@parismotorslegend.com,"17 Rue Marbeuf, 75008 Paris, France",https://superclassics.eu/directory/general/paris-motors-legend/
france,Paul’s Classic Cars,Créances,classic-car-dealers,http://www.pauls-classic-cars.fr,paul.ancelin@yahoo.fr,"26 Rue de l'Europe, 50710 Créances, France",https://superclassics.eu/directory/general/pauls-classic-cars/
france,Pessac Automobiles,Bègles,classic-car-dealers,https://www.pessacautomobilesclassic.com,pessaco33@aol.com,"400 Route de Toulouse, 33130 Bègles, France",https://superclassics.eu/directory/general/pessac-automobiles/
france,Revival Motors,La Celle-Saint-Cloud,classic-car-dealers,https://revival-motors.com,jp@revival-motors.com,"1 Grande Rue, 78170 La Celle-Saint-Cloud, France",https://superclassics.eu/directory/general/revival-motors/
france,Royal Automobile,Paris,classic-car-dealers,https://www.royalautomobile-paris.com,vdd@orange.fr,"15 Av. Rapp, 75007 Paris, France",https://superclassics.eu/directory/general/royal-automobile/
france,Severi Auto Classic,Saint Laurent du Var,classic-car-dealers,https://www.gardiennage-auto.com,contact@gardiennage-auto.com,"Z.I. Secteur D11 22, allée des Géomètres, 06700 Saint Laurent du Var, France",https://superclassics.eu/directory/general/severi-auto-classic-2/
france,Sodep Vintage Cars,Meyzieu,classic-car-dealers,https://www.sodepvc.fr,speinetti@orange.fr,"10b Av. du Dr Schweitzer, 69330 Meyzieu, France",https://superclassics.eu/directory/general/sodep-vintage-cars/
france,Tacquet Car Vintage,Carvin,classic-car-dealers,https://www.tacquetcarvintage.com,contact@tacquetcarvintage.com,"Rue du Chemin Vert, 62220 Carvin, France",https://superclassics.eu/directory/general/tacquet-car-vintage/
france,Tim Classic,Courbevoie,classic-car-dealers,https://timclassic.fr,guillaumetimclassic@gmail.com,"14 Rue Raspail, 92400 Courbevoie, France",https://superclassics.eu/directory/general/tim-classic/
france,Véhicules de Collection and Co,Berre-l'Étang,classic-car-dealers,https://voitures2collection.com,contact@voitures2collection.com,"200 Route des Baisses, 13130 Berre-l'Étang, France",https://superclassics.eu/directory/general/vehicules-de-collection-and-co/
france,Victoire Vintage Automobiles,Chemin de la Muscatelle,classic-car-dealers,https://victoirevintageautomobiles.com,reneogna@victoirevintageautomobiles.com,"5511 Chemin de la Muscatelle, 13790 Châteauneuf-le-Rouge, France",https://superclassics.eu/directory/general/victoire-vintage-automobiles/
italy,Aquarama BeC,Perugia,classic-car-dealers,http://www.aquaramabec.com,info@aquaramabec.com,"Via della Segale, 49, 06135 Perugia, Alto Adige, Italy",https://superclassics.eu/directory/general/aquarama-bec/
italy,Auto CM – Auto di lusso e d’epoca,Vigonza,classic-car-dealers,https://autocm.it,info@autocm.it,"Via Spagna, 6, 35010 Vigonza, PD, Italy",https://superclassics.eu/directory/general/auto-cm-auto-di-lusso-e-depoca/
italy,Auto Spinetti Grandi Marche Srl,Montecatini Terme,classic-car-dealers,http://www.autospinetti.it,autospinetti@gmail.com,"Corso Giacomo Matteotti, 143, 51016 Montecatini Terme, PT, Italy",https://superclassics.eu/directory/general/auto-spinetti-grandi-marche-srl/
italy,Autobase S.R.L.,Parma,classic-car-dealers,http://www.autobaseparma.com,info@autobaseparma.it,"Via Reggio, 39, 43126 Parma, PR, Italia",https://superclassics.eu/directory/general/autobase-s-r-l/
italy,AutoClass,Capriolo,classic-car-dealers,https://www.autoclass.com,info@auto-class.net,"Via IV Novembre, 75, 25031 Capriolo, Brescia, Italy",https://superclassics.eu/directory/general/autoclass/
italy,Autoieri,Dronero,classic-car-dealers,http://www.autoieri.eu,info@autoieri.eu,"Via Blanchi di Roascio, n. 26, 12025 Dronero, Province of Cuneo, Italy",https://superclassics.eu/directory/general/autoieri/
italy,Autovergiate,Vergiate,prestige-and-supercars,https://www.autovergiate.it,andrea.rossi@autovergiate.it,"Via Milano, 3, 21029 Vergiate, VA, Italy",https://superclassics.eu/directory/general/autovergiate/
italy,Cristiano Luzzago consulente auto classiche,Roncadelle,classic-car-dealers,https://www.cristianoluzzago.it,info@cristianoluzzago.it,"Via San Bernardino, 67, 25030 Roncadelle, Brescia, Italy",https://superclassics.eu/directory/general/cristiano-luzzago-consulente-auto-classiche/
italy,DG Classic Cars,Podenzano,classic-car-dealers,https://www.dgclassiccars.com,contact@dgclassiccars.com,"Via Tamborlani, 11, 29027 Podenzano, PC, Italy",https://superclassics.eu/directory/general/dg-classic-cars/
italy,Finati 1966 Srls,Udine,classic-car-dealers,https://www.finati1966.com,maurizio@finati1966.com,"Via Vincenzo Manzini, 21, 33100 Udine, Province of Udine, Italy",https://superclassics.eu/directory/general/finati-1966-srls/
italy,Garage 61 S.R.L.,Zona Produttiva San Michele-zona Mil,classic-car-dealers,https://garage61.it,info@garage61.it,"Via Artigiani, 13, 39057 Zona Produttiva San Michele-zona Mil, Eppan, BZ, Italy",https://superclassics.eu/directory/general/garage-61-s-r-l/
italy,Giro Classico SrlS,Schio,classic-car-dealers,https://www.giroclassico.com,info@giroclassico.com,"Via Rovereto, 38, 36015 Schio, VI, Italy",https://superclassics.eu/directory/general/giro-classico-srls/
italy,Gruppo Promotor S.r.l.,Ferrara,classic-car-dealers,http://www.gruppopromotor.com,info@gruppopromotor.com,"Via Melchiorre Gioia, 9, 44124 Ferrara, Province of Ferrara, Italy",https://superclassics.eu/directory/general/gruppo-promotor-s-r-l/
italy,G&T Auto Srl,Villorba,classic-car-dealers,https://www.getauto.it,info@getauto.it,"Via Fratelli Rosselli, 19/1, 31050 Villorba, Province of Treviso, Italy",https://superclassics.eu/directory/general/gt-auto-srl/
italy,Gulfblue.it,Bologna,classic-car-dealers,https://www.gulfblue.it,e.rondinelli@gulfblue.it,"Via dell'Elettricista, 38, 40138 Bologna, Metropolitan City of Bologna, Italy",https://superclassics.eu/directory/general/gulfblue-it/
italy,Luzzago 1975 Srl,Roncadelle,classic-car-dealers,http://www.luzzago.com,info@luzzago.com,"Via Mandolossa, 65, 25030 Roncadelle, BS, Italy",https://superclassics.eu/directory/general/luzzago-1975-srl/
italy,Nuova City Motors S.r.l.,Pianezza,classic-car-dealers,http://www.citymotors.comm.it,citymotors@comm.it,"Via Maria Bricca, 20, 10044 Pianezza, Metropolitan City of Turin, Italy",https://superclassics.eu/directory/general/nuova-city-motors-s-r-l/
italy,Old Factory Garage,,classic-car-dealers,https://oldfactorygarage.com,info@oldfactorygarage.com,"Strada Tiberina Sud, 10, Perugia, Province of Perugia, Italy",https://superclassics.eu/directory/general/old-factory-garage/
italy,Passione Classica Sas di Vigolo Matteo Mario & C.,Longare VI,classic-car-dealers,http://www.passioneclassica.com,info@passioneclassica.com,"Via Debba, 15, 36023 Longare VI, Italy",https://superclassics.eu/directory/general/passione-classica-sas-di-vigolo-matteo-mario-c/
italy,Roberto Menegatto,Firenze,classic-car-dealers,http://www.menegattocarservice.com,info@menegattocarservice.com,"Viale Alessandro Guidoni, 81, 50127 Firenze, Metropolitan City of Florence, Italy",https://superclassics.eu/directory/general/roberto-menegatto/
italy,Ruote da Sogno SRL,Reggio Emilia,classic-car-dealers,https://www.ruotedasogno.com,info@ruotedasogno.com,"Via Daniele da Torricella, 29, 42122 Reggio Emilia, RE, Italy",https://superclassics.eu/directory/general/ruote-da-sogno-srl/
italy,Top Marques Deluxe Car,Bassano del Grappa,classic-car-dealers,https://www.topmarques.it,info@topmarques.it,"Viale XI Febbraio, 44, 36061 Bassano del Grappa, VI, Italy",https://superclassics.eu/directory/general/top-marques-deluxe-car/
italy,Tramonti Diffusion Cars srl,Ravenna,prestige-and-supercars,http://www.tramontidiffusion.it,tramontidiffusion@gmail.com,"Viale Francesco Baracca, 15, 48121 Ravenna, RA, Italy",https://superclassics.eu/directory/general/tramonti-diffusion-cars-srl/
switzerland,Andreas Wüest AG,Hallwil,classic-car-dealers,https://andreaswuest.com,andreas@andreaswuest.com,"Mauerweg 358, 5705 Hallwil, Switzerland",https://superclassics.eu/directory/general/andreas-wuest-ag/
switzerland,Auto Vogel & Partner AG,BP Breda,classic-car-dealers,https://www.epaca.nl,info@epaca.nl,"Nieuwe Bredase Baan 18C, 4825 BP Breda, Netherlands",https://superclassics.eu/directory/general/auto-vogel-partner-ag/
switzerland,cartech.ch autotechnik ag,Chur,classic-car-dealers,https://www.cartech.ch,info@cartech.ch,"Richtstrasse 16, 7000 Chur, Switzerland",https://superclassics.eu/directory/general/cartech-ch-autotechnik-ag/
switzerland,Carugati Automobiles SA,Plan-les-Ouates,classic-car-dealers,https://www.carugati.ch,info@carugati.ch,"Route de la Galaise 14, 1228 Plan-les-Ouates, Switzerland",https://superclassics.eu/directory/general/carugati-automobiles-sa/
switzerland,Classic Automobile Vogel,Roggwil,classic-car-dealers,https://automobilevogel.ch,info@automobilevogel.ch,"St. Urbanstrasse 69, 4914 Roggwil, Switzerland",https://superclassics.eu/directory/general/classic-automobile-vogel/
switzerland,classic-autos.ch,Gommiswald,classic-car-dealers,https://www.classic-autos.ch,mail@classic-autos.ch,"Hof 15, 8737 Gommiswald, Switzerland",https://superclassics.eu/directory/general/classic-autos-ch/
switzerland,Elite Garage AG Zuzwil,Zuzwil,classic-car-dealers,https://www.elite-zuzwil.ch,info@elite-zuzwil.ch,"Herbergstrasse 34, 9524 Zuzwil, Switzerland",https://superclassics.eu/directory/general/elite-garage-ag-zuzwil/
switzerland,Fine Cars,Muhen,classic-car-dealers,https://finecars.ch,info@finecars.ch,"Gewerbestrasse 10, 5037 Muhen, Switzerland",https://superclassics.eu/directory/general/fine-cars/
switzerland,Galantica Collection,Sitten,classic-car-dealers,http://www.galantica-collection.ch,info@galantica-collection.ch,"PO Box 4151, 1950 Sitten, Switzerland",https://superclassics.eu/directory/general/galantica-collection/
switzerland,Galvatrading Oldtimer & Classic Car,Ibach SZ,classic-car-dealers,https://www.galvatrading.com,info@galvatrading.com,"Erlenstrasse 18, 6438 Ibach SZ, Switzerland",https://superclassics.eu/directory/general/galvatrading-oldtimer-classic-car/
switzerland,Goldtimer AG,Reinach,classic-car-dealers,https://www.goldtimerag.ch,info@goldtimerag.ch,"Tunaustrasse 22, 5734 Reinach, Switzerland",https://superclassics.eu/directory/general/goldtimer-ag/
switzerland,Lukas Hüni AG,Zürich,classic-car-dealers,https://lukashuniag.ch,cars@lukashuniag.ch,"Lindenstrasse 26, 8008 Zürich, Switzerland",https://superclassics.eu/directory/general/lukas-huni-ag/
switzerland,Oldierama AG,Luzern,classic-car-dealers,https://www.oldierama.ch,info@oldierama.ch,"Grossmatte 12A, 6014 Luzern, Switzerland",https://superclassics.eu/directory/general/oldierama-ag/
switzerland,Phakos Motors AG,Bern,classic-car-dealers,https://phakosmotors.ch,info@phakosmotors.ch,"Wangenstrasse 118, 3018 Bern, Switzerland",https://superclassics.eu/directory/general/phakos-motors-ag/
switzerland,Promocar automobili,Agno,classic-car-dealers,https://promocar.swiss,info@promocarautomobili.ch,"Contrada San Marco 41, 6982 Agno, Switzerland",https://superclassics.eu/directory/general/promocar-automobili/
switzerland,Touring Garage AG,Oberweningen,classic-car-dealers,https://www.oldtimers.ch,info@oldtimers.ch,"Wehntalerstrasse 25, 8165 Oberweningen, Switzerland",https://superclassics.eu/directory/general/touring-garage-ag/
switzerland,Via Thema,Geneva,classic-car-dealers,http://www.viathema.com,jb@viathema.com,"Chemin des Tulipiers 22, 1208 Geneva, Switzerland",https://superclassics.eu/directory/general/via-thema/
switzerland,Wres AG,Klingnau,classic-car-dealers,http://wresclassics.ch,classics@wres.ch,"Parkstrasse 14, 5313 Klingnau, Switzerland",https://superclassics.eu/directory/general/wres-ag/
austria,Auto Reiter GmbH,Fohnsdorf,classic-car-dealers,http://www.auto-reiter.at,office@auto-reiter.at,"Ankerweg 7, 8753 Fohnsdorf, Austria",https://superclassics.eu/directory/general/auto-reiter-gmbh/
austria,Car Loft Fahrzeughandel GmbH,Ebenau,classic-car-dealers,http://www.carloft.at,office@carloft.at,"Am Schwarzenberg 3, 5323 Ebenau, Austria",https://superclassics.eu/directory/general/car-loft-fahrzeughandel-gmbh/
austria,Carinti Classic Cars,Brückl,classic-car-dealers,http://www.cc-cars.at,office@cc-cars.at,"Klagenfurter Str. 6, 9371 Brückl, Austria",https://superclassics.eu/directory/general/carinti-classic-cars/
austria,EBBC Oldtimer GmbH,Wien,classic-car-dealers,https://www.ebbc-oldtimer.at,office@ebbc-oldtimer.at,"Hederichgasse 19, 1100 Wien, Austria",https://superclassics.eu/directory/general/ebbc-oldtimer-gmbh/
austria,Excellentclassics GmbH,Innsbruck,classic-car-dealers,https://excellentclassics.at,info@excellentclassics.at,"Defreggerstraße 23a, 6020 Innsbruck, Austria",https://superclassics.eu/directory/general/excellentclassics-gmbh/
austria,Jochen 70,Vienna,classic-car-dealers,http://www.jochen70.com,office@jochen70.com,"Larochegasse 19, 1130 Vienna, Austria",https://superclassics.eu/directory/general/jochen-70/
austria,OK-Classic GmbH,Sankt Andrä-Wördern,classic-car-dealers,https://ok-classic.at,ok-classic@outlook.com,"Eduard-Klinger-Straße 18, 3423 Sankt Andrä-Wördern, Austria",https://superclassics.eu/directory/general/ok-classic-gmbh/
austria,Oldie Point GmbH,Bruck an der Leitha,classic-car-dealers,https://www.oldie-point.at,office@oldie-point.at,"Feldgasse 75, 2460 Bruck an der Leitha, Austria",https://superclassics.eu/directory/general/oldie-point-gmbh/
austria,Sportwagenhaus,Linz,classic-car-dealers,https://www.sportwagenhaus.at,office@sportwagenhaus.at,"Maderspergerstraße 10, 4020 Linz, Austria",https://superclassics.eu/directory/general/sportwagenhaus/
austria,Steiner & Partner Classic Cars GmbH,Vienna,classic-car-dealers,https://www.steiner-classic-cars.com,sales@steiner-classic-cars.com,"Bauernmarkt 19/12, 1010 Vienna, Austria",https://superclassics.eu/directory/general/steiner-partner-classic-cars-gmbh/
belgium,AD Sportscars,Zaventem,classic-car-dealers,https://adsportscars.com,info@adsportscars.com,"Sint-Martinusweg 189, 1930 Zaventem, Belgium",https://superclassics.eu/directory/general/ad-sportscars/
belgium,Albert Michel,La Louvière,classic-car-dealers,http://www.albertmichel.be,info@albertmichel.be,"Rue du Gazomètre 94, 7100 La Louvière, Belgium",https://superclassics.eu/directory/general/albert-michel/
belgium,Beau-Car,Wommelgem,classic-car-dealers,https://www.beau-car.com,info@beau-car.com,"Uilenbaan 90/1, 2160 Wommelgem, Belgium",https://superclassics.eu/directory/general/beau-car/
belgium,Belrose Classics,Geel,classic-car-dealers,https://belroseclassics.com,michele@belroseclassics.com,"Grote Steenweg 10, 2440 Geel, Belgium",https://superclassics.eu/directory/general/belrose-classics/
belgium,Car Cave,Zonhoven,classic-car-dealers,https://www.carcave.be,info@carcave.be,"Senator A. Jeurissenlaan 1229, 3520 Zonhoven, Belgium",https://superclassics.eu/directory/general/car-cave/
belgium,Classic 42,Ixelles,classic-car-dealers,https://classic42.be,d.kervyn@classic42.be,"Avenue Général Médecin Derache 122, 1050 Ixelles, Belgium",https://superclassics.eu/directory/general/classic-42/
belgium,Classic Legends Circle,Waregem,classic-car-dealers,https://www.classiclegends.be,info@classiclegends.be,"Stijn Streuvelsstraat 73A, 8790 Waregem, Belgium",https://superclassics.eu/directory/general/classic-legends/
belgium,Classiccarhouse,Zonhoven,classic-car-dealers,http://www.classiccarhouse.com,info@classiccarhouse.com,"Senator A. Jeurissenlaan 1039, 3520 Zonhoven, Belgium",https://superclassics.eu/directory/general/classiccarhouse/
belgium,Classics2drive BVBA,Brugge,classic-car-dealers,http://classics2drive.com,info@classics2drive.com,"Sint-Clarastraat 67, 8000 Brugge, Belgium",https://superclassics.eu/directory/general/classics2drive-bvba/
belgium,Collection by Vermant,Mechelen,classic-car-dealers,https://www.collectionbyvermant.be,info@collectionbyvermant.be,"Generaal de Wittelaan 7b, 2800 Mechelen, Belgium",https://superclassics.eu/directory/general/collection-by-vermant/
belgium,Deman Brussels,Auderghem,classic-car-dealers,https://www.demanbrussels.be,info@demanbrussels.be,"Boulevard du Triomphe 103, 1160 Auderghem, Brussels, Belgium",https://superclassics.eu/directory/general/deman-brussels/
belgium,DriveCity,Nivelles,classic-car-dealers,https://drivecity.be,nn@drivecity.be,"Rue du Bosquet 8A, 1400 Nivelles, Belgium",https://superclassics.eu/directory/general/drivecity/
belgium,Gentleman Car spl,Soumagne,classic-car-dealers,https://gentlemancar.be,info@gentlemancar.com,"Rue de la Clef 15, Melen 4633 Soumagne, Belgium",https://superclassics.eu/directory/general/gentleman-car-spl/
belgium,House of Cars,La Hulpe,classic-car-dealers,https://www.houseofcars.be,info@houseofcars.be,"Rue du Cerf 188-6, 1332 La Hulpe, Belgium",https://superclassics.eu/directory/general/house-of-cars/
belgium,KGC Automobiles,Wijnegem,classic-car-dealers,https://www.kgc-automobiles.com,kc@kgc-automobiles.com,"Ruggeveldstraat 1b9, 2110 Wijnegem, Belgium",https://superclassics.eu/directory/general/kgc-automobiles/
belgium,Lekeux Classic Cars,Mont-Saint-Guibert,classic-car-dealers,https://www.lekeux.be,lekeuxarnaud@gmail.com,"Rue de la Tour 10a, 1435 Mont-Saint-Guibert, Belgium",https://superclassics.eu/directory/general/lekeux-classic-cars/
belgium,LM Sportcars,Genk,classic-car-dealers,https://www.lmsportcars.be,info@lmsportcars.be,"Zuiderring 21, 3600 Genk, Belgium",https://superclassics.eu/directory/general/lm-sportcars/
belgium,Machines with a Mission,Lanaken,race-and-rally-cars,https://machineswithamission.com,mike@machineswithamission.com,"Lijsterstraat 14, 3620 Lanaken, Belgium",https://superclassics.eu/directory/general/machines-with-a-mission/
belgium,Marcel Roks Consultants,Baarle-Hertog,classic-car-dealers,http://mroks.com,classics@mroks.com,"Evenakker 3, 2387 Baarle-Hertog, Belgium",https://superclassics.eu/directory/general/marcel-roks-consultants/
belgium,Mecanic Import,Sint-Truiden,classic-car-dealers,http://www.mecanicimport.com,info@mecanicimport.com,"Engelbamp 27, 3800 Sint-Truiden, Belgium",https://superclassics.eu/directory/general/mecanic-import/
belgium,Nijsmans Classic Cars,Deurne,classic-car-dealers,https://www.nijsmans.com,info@nijsmans.com,"Keesinglaan 17-19, 2100 Deurne, Belgium",https://superclassics.eu/directory/general/nijsmans-classic-cars/
